"sex" "AgeGr" "Start" "End" "Coh" "exclude" "n" "TotalPop" "sY" "eY" "YearGr"
0 84.75 1 1 1934 0 9626 9995 2018.75 2020 18
0 84.75 1 1 1934 1 4633 4828 2018.75 2020 18
0 84.75 1 2 1934 0 311 9995 2018.75 2020 18
0 84.75 1 2 1934 1 158 4828 2018.75 2020 18
0 84.75 1 3 1934 0 17 9995 2018.75 2020 18
0 84.75 1 3 1934 1 5 4828 2018.75 2020 18
0 84.75 1 4 1934 0 41 9995 2018.75 2020 18
0 84.75 1 4 1934 1 32 4828 2018.75 2020 18
0 84.75 2 2 1934 0 4519 4727 2018.75 2020 18
0 84.75 2 2 1934 1 2281 2399 2018.75 2020 18
0 84.75 2 3 1934 0 114 4727 2018.75 2020 18
0 84.75 2 3 1934 1 65 2399 2018.75 2020 18
0 84.75 2 4 1934 0 94 4727 2018.75 2020 18
0 84.75 2 4 1934 1 53 2399 2018.75 2020 18
0 84.75 3 3 1934 0 1462 1580 2018.75 2020 18
0 84.75 3 3 1934 1 735 785 2018.75 2020 18
0 84.75 3 4 1934 0 118 1580 2018.75 2020 18
0 84.75 3 4 1934 1 50 785 2018.75 2020 18
0 84.75 4 4 1934 0 3645 3645 2018.75 2020 18
0 84.75 4 4 1934 1 1966 1966 2018.75 2020 18
1 84 1 1 1934 0 8839 9143 2018 2019.25 18
1 84 1 1 1934 1 4554 4712 2018 2019.25 18
1 84 1 2 1934 0 202 9143 2018 2019.25 18
1 84 1 2 1934 1 106 4712 2018 2019.25 18
1 84 1 3 1934 0 24 9143 2018 2019.25 18
1 84 1 3 1934 1 12 4712 2018 2019.25 18
1 84 1 4 1934 0 78 9143 2018 2019.25 18
1 84 1 4 1934 1 40 4712 2018 2019.25 18
1 84 2 2 1934 0 2032 2166 2018 2019.25 18
1 84 2 2 1934 1 1036 1128 2018 2019.25 18
1 84 2 3 1934 0 52 2166 2018 2019.25 18
1 84 2 3 1934 1 33 1128 2018 2019.25 18
1 84 2 4 1934 0 82 2166 2018 2019.25 18
1 84 2 4 1934 1 59 1128 2018 2019.25 18
1 84 3 3 1934 0 728 799 2018 2019.25 18
1 84 3 3 1934 1 353 391 2018 2019.25 18
1 84 3 4 1934 0 71 799 2018 2019.25 18
1 84 3 4 1934 1 38 391 2018 2019.25 18
1 84 4 4 1934 0 3177 3177 2018 2019.25 18
1 84 4 4 1934 1 1709 1709 2018 2019.25 18
1 84.25 1 1 1934 0 8567 8839 2018.25 2019.5 18
1 84.25 1 1 1934 1 4435 4554 2018.25 2019.5 18
1 84.25 1 2 1934 0 165 8839 2018.25 2019.5 18
1 84.25 1 2 1934 1 85 4554 2018.25 2019.5 18
1 84.25 1 3 1934 0 23 8839 2018.25 2019.5 18
1 84.25 1 3 1934 1 9 4554 2018.25 2019.5 18
1 84.25 1 4 1934 0 84 8839 2018.25 2019.5 18
1 84.25 1 4 1934 1 25 4554 2018.25 2019.5 18
1 84.25 2 2 1934 0 2086 2234 2018.25 2019.5 18
1 84.25 2 2 1934 1 1067 1142 2018.25 2019.5 18
1 84.25 2 3 1934 0 59 2234 2018.25 2019.5 18
1 84.25 2 3 1934 1 25 1142 2018.25 2019.5 18
1 84.25 2 4 1934 0 89 2234 2018.25 2019.5 18
1 84.25 2 4 1934 1 50 1142 2018.25 2019.5 18
1 84.25 3 3 1934 0 750 804 2018.25 2019.5 18
1 84.25 3 3 1934 1 354 398 2018.25 2019.5 18
1 84.25 3 4 1934 0 54 804 2018.25 2019.5 18
1 84.25 3 4 1934 1 44 398 2018.25 2019.5 18
1 84.25 4 4 1934 0 3408 3408 2018.25 2019.5 18
1 84.25 4 4 1934 1 1846 1846 2018.25 2019.5 18
1 84.5 1 1 1934 0 8282 8567 2018.5 2019.75 18
1 84.5 1 1 1934 1 4291 4435 2018.5 2019.75 18
1 84.5 1 2 1934 0 201 8567 2018.5 2019.75 18
1 84.5 1 2 1934 1 100 4435 2018.5 2019.75 18
1 84.5 1 3 1934 0 15 8567 2018.5 2019.75 18
1 84.5 1 3 1934 1 6 4435 2018.5 2019.75 18
1 84.5 1 4 1934 0 69 8567 2018.5 2019.75 18
1 84.5 1 4 1934 1 38 4435 2018.5 2019.75 18
1 84.5 2 2 1934 0 2098 2251 2018.5 2019.75 18
1 84.5 2 2 1934 1 1059 1152 2018.5 2019.75 18
1 84.5 2 3 1934 0 84 2251 2018.5 2019.75 18
1 84.5 2 3 1934 1 40 1152 2018.5 2019.75 18
1 84.5 2 4 1934 0 69 2251 2018.5 2019.75 18
1 84.5 2 4 1934 1 53 1152 2018.5 2019.75 18
1 84.5 3 3 1934 0 761 832 2018.5 2019.75 18
1 84.5 3 3 1934 1 350 388 2018.5 2019.75 18
1 84.5 3 4 1934 0 71 832 2018.5 2019.75 18
1 84.5 3 4 1934 1 38 388 2018.5 2019.75 18
1 84.5 4 4 1934 0 3635 3635 2018.5 2019.75 18
1 84.5 4 4 1934 1 1965 1965 2018.5 2019.75 18
1 84.75 1 1 1934 0 7983 8282 2018.75 2020 18
1 84.75 1 1 1934 1 4129 4291 2018.75 2020 18
1 84.75 1 2 1934 0 202 8282 2018.75 2020 18
1 84.75 1 2 1934 1 106 4291 2018.75 2020 18
1 84.75 1 3 1934 0 12 8282 2018.75 2020 18
1 84.75 1 3 1934 1 9 4291 2018.75 2020 18
1 84.75 1 4 1934 0 85 8282 2018.75 2020 18
1 84.75 1 4 1934 1 47 4291 2018.75 2020 18
1 84.75 2 2 1934 0 2134 2299 2018.75 2020 18
1 84.75 2 2 1934 1 1102 1159 2018.75 2020 18
1 84.75 2 3 1934 0 73 2299 2018.75 2020 18
1 84.75 2 3 1934 1 26 1159 2018.75 2020 18
1 84.75 2 4 1934 0 92 2299 2018.75 2020 18
1 84.75 2 4 1934 1 31 1159 2018.75 2020 18
1 84.75 3 3 1934 0 768 860 2018.75 2020 18
1 84.75 3 3 1934 1 353 396 2018.75 2020 18
1 84.75 3 4 1934 0 92 860 2018.75 2020 18
1 84.75 3 4 1934 1 43 396 2018.75 2020 18
1 84.75 4 4 1934 0 3844 3844 2018.75 2020 18
1 84.75 4 4 1934 1 2094 2094 2018.75 2020 18
0 83 1 1 1935 0 12153 12526 2018 2019.25 18
0 83 1 1 1935 1 6007 6208 2018 2019.25 18
0 83 1 2 1935 0 307 12526 2018 2019.25 18
0 83 1 2 1935 1 166 6208 2018 2019.25 18
0 83 1 3 1935 0 18 12526 2018 2019.25 18
0 83 1 3 1935 1 2 6208 2018 2019.25 18
0 83 1 4 1935 0 48 12526 2018 2019.25 18
0 83 1 4 1935 1 33 6208 2018 2019.25 18
0 83 2 2 1935 0 4080 4273 2018 2019.25 18
0 83 2 2 1935 1 1972 2067 2018 2019.25 18
0 83 2 3 1935 0 116 4273 2018 2019.25 18
0 83 2 3 1935 1 52 2067 2018 2019.25 18
0 83 2 4 1935 0 77 4273 2018 2019.25 18
0 83 2 4 1935 1 43 2067 2018 2019.25 18
0 83 3 3 1935 0 1277 1350 2018 2019.25 18
0 83 3 3 1935 1 611 653 2018 2019.25 18
0 83 3 4 1935 0 73 1350 2018 2019.25 18
0 83 3 4 1935 1 42 653 2018 2019.25 18
0 83 4 4 1935 0 2699 2699 2018 2019.25 18
0 83 4 4 1935 1 1411 1411 2018 2019.25 18
0 83.25 1 1 1935 0 11821 12153 2018.25 2019.5 18
0 83.25 1 1 1935 1 5832 6007 2018.25 2019.5 18
0 83.25 1 2 1935 0 263 12153 2018.25 2019.5 18
0 83.25 1 2 1935 1 132 6007 2018.25 2019.5 18
0 83.25 1 3 1935 0 13 12153 2018.25 2019.5 18
0 83.25 1 3 1935 1 4 6007 2018.25 2019.5 18
0 83.25 1 4 1935 0 56 12153 2018.25 2019.5 18
0 83.25 1 4 1935 1 39 6007 2018.25 2019.5 18
0 83.25 2 2 1935 0 4187 4387 2018.25 2019.5 18
0 83.25 2 2 1935 1 2049 2138 2018.25 2019.5 18
0 83.25 2 3 1935 0 101 4387 2018.25 2019.5 18
0 83.25 2 3 1935 1 45 2138 2018.25 2019.5 18
0 83.25 2 4 1935 0 99 4387 2018.25 2019.5 18
0 83.25 2 4 1935 1 44 2138 2018.25 2019.5 18
0 83.25 3 3 1935 0 1322 1411 2018.25 2019.5 18
0 83.25 3 3 1935 1 619 665 2018.25 2019.5 18
0 83.25 3 4 1935 0 89 1411 2018.25 2019.5 18
0 83.25 3 4 1935 1 46 665 2018.25 2019.5 18
0 83.25 4 4 1935 0 2897 2897 2018.25 2019.5 18
0 83.25 4 4 1935 1 1529 1529 2018.25 2019.5 18
0 83.5 1 1 1935 0 11454 11821 2018.5 2019.75 18
0 83.5 1 1 1935 1 5650 5832 2018.5 2019.75 18
0 83.5 1 2 1935 0 290 11821 2018.5 2019.75 18
0 83.5 1 2 1935 1 144 5832 2018.5 2019.75 18
0 83.5 1 3 1935 0 16 11821 2018.5 2019.75 18
0 83.5 1 3 1935 1 9 5832 2018.5 2019.75 18
0 83.5 1 4 1935 0 61 11821 2018.5 2019.75 18
0 83.5 1 4 1935 1 29 5832 2018.5 2019.75 18
0 83.5 2 2 1935 0 4263 4450 2018.5 2019.75 18
0 83.5 2 2 1935 1 2070 2181 2018.5 2019.75 18
0 83.5 2 3 1935 0 94 4450 2018.5 2019.75 18
0 83.5 2 3 1935 1 63 2181 2018.5 2019.75 18
0 83.5 2 4 1935 0 93 4450 2018.5 2019.75 18
0 83.5 2 4 1935 1 48 2181 2018.5 2019.75 18
0 83.5 3 3 1935 0 1350 1436 2018.5 2019.75 18
0 83.5 3 3 1935 1 631 668 2018.5 2019.75 18
0 83.5 3 4 1935 0 86 1436 2018.5 2019.75 18
0 83.5 3 4 1935 1 37 668 2018.5 2019.75 18
0 83.5 4 4 1935 0 3141 3141 2018.5 2019.75 18
0 83.5 4 4 1935 1 1658 1658 2018.5 2019.75 18
0 83.75 1 1 1935 0 11073 11454 2018.75 2020 18
0 83.75 1 1 1935 1 5464 5650 2018.75 2020 18
0 83.75 1 2 1935 0 322 11454 2018.75 2020 18
0 83.75 1 2 1935 1 145 5650 2018.75 2020 18
0 83.75 1 3 1935 0 17 11454 2018.75 2020 18
0 83.75 1 3 1935 1 11 5650 2018.75 2020 18
0 83.75 1 4 1935 0 42 11454 2018.75 2020 18
0 83.75 1 4 1935 1 30 5650 2018.75 2020 18
0 83.75 2 2 1935 0 4335 4553 2018.75 2020 18
0 83.75 2 2 1935 1 2122 2214 2018.75 2020 18
0 83.75 2 3 1935 0 126 4553 2018.75 2020 18
0 83.75 2 3 1935 1 59 2214 2018.75 2020 18
0 83.75 2 4 1935 0 92 4553 2018.75 2020 18
0 83.75 2 4 1935 1 33 2214 2018.75 2020 18
0 83.75 3 3 1935 0 1373 1460 2018.75 2020 18
0 83.75 3 3 1935 1 671 703 2018.75 2020 18
0 83.75 3 4 1935 0 87 1460 2018.75 2020 18
0 83.75 3 4 1935 1 32 703 2018.75 2020 18
0 83.75 4 4 1935 0 3381 3381 2018.75 2020 18
0 83.75 4 4 1935 1 1772 1772 2018.75 2020 18
1 83 1 1 1935 0 10688 10986 2018 2019.25 18
1 83 1 1 1935 1 5525 5685 2018 2019.25 18
1 83 1 2 1935 0 195 10986 2018 2019.25 18
1 83 1 2 1935 1 103 5685 2018 2019.25 18
1 83 1 3 1935 0 25 10986 2018 2019.25 18
1 83 1 3 1935 1 13 5685 2018 2019.25 18
1 83 1 4 1935 0 78 10986 2018 2019.25 18
1 83 1 4 1935 1 44 5685 2018 2019.25 18
1 83 2 2 1935 0 1988 2137 2018 2019.25 18
1 83 2 2 1935 1 1044 1127 2018 2019.25 18
1 83 2 3 1935 0 66 2137 2018 2019.25 18
1 83 2 3 1935 1 36 1127 2018 2019.25 18
1 83 2 4 1935 0 83 2137 2018 2019.25 18
1 83 2 4 1935 1 47 1127 2018 2019.25 18
1 83 3 3 1935 0 658 735 2018 2019.25 18
1 83 3 3 1935 1 359 409 2018 2019.25 18
1 83 3 4 1935 0 77 735 2018 2019.25 18
1 83 3 4 1935 1 50 409 2018 2019.25 18
1 83 4 4 1935 0 3183 3183 2018 2019.25 18
1 83 4 4 1935 1 1633 1633 2018 2019.25 18
1 83.25 1 1 1935 0 10438 10688 2018.25 2019.5 18
1 83.25 1 1 1935 1 5378 5525 2018.25 2019.5 18
1 83.25 1 2 1935 0 158 10688 2018.25 2019.5 18
1 83.25 1 2 1935 1 89 5525 2018.25 2019.5 18
1 83.25 1 3 1935 0 11 10688 2018.25 2019.5 18
1 83.25 1 3 1935 1 5 5525 2018.25 2019.5 18
1 83.25 1 4 1935 0 81 10688 2018.25 2019.5 18
1 83.25 1 4 1935 1 53 5525 2018.25 2019.5 18
1 83.25 2 2 1935 0 2038 2183 2018.25 2019.5 18
1 83.25 2 2 1935 1 1067 1147 2018.25 2019.5 18
1 83.25 2 3 1935 0 56 2183 2018.25 2019.5 18
1 83.25 2 3 1935 1 26 1147 2018.25 2019.5 18
1 83.25 2 4 1935 0 89 2183 2018.25 2019.5 18
1 83.25 2 4 1935 1 54 1147 2018.25 2019.5 18
1 83.25 3 3 1935 0 682 749 2018.25 2019.5 18
1 83.25 3 3 1935 1 379 408 2018.25 2019.5 18
1 83.25 3 4 1935 0 67 749 2018.25 2019.5 18
1 83.25 3 4 1935 1 29 408 2018.25 2019.5 18
1 83.25 4 4 1935 0 3421 3421 2018.25 2019.5 18
1 83.25 4 4 1935 1 1774 1774 2018.25 2019.5 18
1 83.5 1 1 1935 0 10110 10438 2018.5 2019.75 18
1 83.5 1 1 1935 1 5214 5378 2018.5 2019.75 18
1 83.5 1 2 1935 0 210 10438 2018.5 2019.75 18
1 83.5 1 2 1935 1 104 5378 2018.5 2019.75 18
1 83.5 1 3 1935 0 21 10438 2018.5 2019.75 18
1 83.5 1 3 1935 1 8 5378 2018.5 2019.75 18
1 83.5 1 4 1935 0 97 10438 2018.5 2019.75 18
1 83.5 1 4 1935 1 52 5378 2018.5 2019.75 18
1 83.5 2 2 1935 0 2053 2196 2018.5 2019.75 18
1 83.5 2 2 1935 1 1059 1156 2018.5 2019.75 18
1 83.5 2 3 1935 0 64 2196 2018.5 2019.75 18
1 83.5 2 3 1935 1 37 1156 2018.5 2019.75 18
1 83.5 2 4 1935 0 79 2196 2018.5 2019.75 18
1 83.5 2 4 1935 1 60 1156 2018.5 2019.75 18
1 83.5 3 3 1935 0 675 749 2018.5 2019.75 18
1 83.5 3 3 1935 1 369 410 2018.5 2019.75 18
1 83.5 3 4 1935 0 74 749 2018.5 2019.75 18
1 83.5 3 4 1935 1 41 410 2018.5 2019.75 18
1 83.5 4 4 1935 0 3658 3658 2018.5 2019.75 18
1 83.5 4 4 1935 1 1910 1910 2018.5 2019.75 18
1 83.75 1 1 1935 0 9756 10110 2018.75 2020 18
1 83.75 1 1 1935 1 5031 5214 2018.75 2020 18
1 83.75 1 2 1935 0 234 10110 2018.75 2020 18
1 83.75 1 2 1935 1 122 5214 2018.75 2020 18
1 83.75 1 3 1935 0 29 10110 2018.75 2020 18
1 83.75 1 3 1935 1 12 5214 2018.75 2020 18
1 83.75 1 4 1935 0 91 10110 2018.75 2020 18
1 83.75 1 4 1935 1 49 5214 2018.75 2020 18
1 83.75 2 2 1935 0 2116 2263 2018.75 2020 18
1 83.75 2 2 1935 1 1077 1163 2018.75 2020 18
1 83.75 2 3 1935 0 60 2263 2018.75 2020 18
1 83.75 2 3 1935 1 42 1163 2018.75 2020 18
1 83.75 2 4 1935 0 87 2263 2018.75 2020 18
1 83.75 2 4 1935 1 44 1163 2018.75 2020 18
1 83.75 3 3 1935 0 695 760 2018.75 2020 18
1 83.75 3 3 1935 1 379 414 2018.75 2020 18
1 83.75 3 4 1935 0 65 760 2018.75 2020 18
1 83.75 3 4 1935 1 35 414 2018.75 2020 18
1 83.75 4 4 1935 0 3908 3908 2018.75 2020 18
1 83.75 4 4 1935 1 2063 2063 2018.75 2020 18
0 82 1 1 1936 0 14300 14684 2018 2019.25 18
0 82 1 1 1936 1 7023 7204 2018 2019.25 18
0 82 1 2 1936 0 320 14684 2018 2019.25 18
0 82 1 2 1936 1 146 7204 2018 2019.25 18
0 82 1 3 1936 0 9 14684 2018 2019.25 18
0 82 1 3 1936 1 6 7204 2018 2019.25 18
0 82 1 4 1936 0 55 14684 2018 2019.25 18
0 82 1 4 1936 1 29 7204 2018 2019.25 18
0 82 2 2 1936 0 3944 4140 2018 2019.25 18
0 82 2 2 1936 1 1954 2045 2018 2019.25 18
0 82 2 3 1936 0 102 4140 2018 2019.25 18
0 82 2 3 1936 1 50 2045 2018 2019.25 18
0 82 2 4 1936 0 94 4140 2018 2019.25 18
0 82 2 4 1936 1 41 2045 2018 2019.25 18
0 82 3 3 1936 0 1141 1214 2018 2019.25 18
0 82 3 3 1936 1 557 601 2018 2019.25 18
0 82 3 4 1936 0 73 1214 2018 2019.25 18
0 82 3 4 1936 1 44 601 2018 2019.25 18
0 82 4 4 1936 0 2555 2555 2018 2019.25 18
0 82 4 4 1936 1 1340 1340 2018 2019.25 18
0 82.25 1 1 1936 0 13926 14300 2018.25 2019.5 18
0 82.25 1 1 1936 1 6836 7023 2018.25 2019.5 18
0 82.25 1 2 1936 0 294 14300 2018.25 2019.5 18
0 82.25 1 2 1936 1 151 7023 2018.25 2019.5 18
0 82.25 1 3 1936 0 17 14300 2018.25 2019.5 18
0 82.25 1 3 1936 1 5 7023 2018.25 2019.5 18
0 82.25 1 4 1936 0 63 14300 2018.25 2019.5 18
0 82.25 1 4 1936 1 31 7023 2018.25 2019.5 18
0 82.25 2 2 1936 0 4097 4264 2018.25 2019.5 18
0 82.25 2 2 1936 1 2006 2100 2018.25 2019.5 18
0 82.25 2 3 1936 0 85 4264 2018.25 2019.5 18
0 82.25 2 3 1936 1 54 2100 2018.25 2019.5 18
0 82.25 2 4 1936 0 82 4264 2018.25 2019.5 18
0 82.25 2 4 1936 1 40 2100 2018.25 2019.5 18
0 82.25 3 3 1936 0 1185 1252 2018.25 2019.5 18
0 82.25 3 3 1936 1 573 613 2018.25 2019.5 18
0 82.25 3 4 1936 0 67 1252 2018.25 2019.5 18
0 82.25 3 4 1936 1 40 613 2018.25 2019.5 18
0 82.25 4 4 1936 0 2777 2777 2018.25 2019.5 18
0 82.25 4 4 1936 1 1454 1454 2018.25 2019.5 18
0 82.5 1 1 1936 0 13542 13926 2018.5 2019.75 18
0 82.5 1 1 1936 1 6676 6836 2018.5 2019.75 18
0 82.5 1 2 1936 0 314 13926 2018.5 2019.75 18
0 82.5 1 2 1936 1 133 6836 2018.5 2019.75 18
0 82.5 1 3 1936 0 12 13926 2018.5 2019.75 18
0 82.5 1 3 1936 1 8 6836 2018.5 2019.75 18
0 82.5 1 4 1936 0 58 13926 2018.5 2019.75 18
0 82.5 1 4 1936 1 19 6836 2018.5 2019.75 18
0 82.5 2 2 1936 0 4201 4391 2018.5 2019.75 18
0 82.5 2 2 1936 1 2082 2157 2018.5 2019.75 18
0 82.5 2 3 1936 0 107 4391 2018.5 2019.75 18
0 82.5 2 3 1936 1 26 2157 2018.5 2019.75 18
0 82.5 2 4 1936 0 83 4391 2018.5 2019.75 18
0 82.5 2 4 1936 1 49 2157 2018.5 2019.75 18
0 82.5 3 3 1936 0 1206 1287 2018.5 2019.75 18
0 82.5 3 3 1936 1 598 632 2018.5 2019.75 18
0 82.5 3 4 1936 0 81 1287 2018.5 2019.75 18
0 82.5 3 4 1936 1 34 632 2018.5 2019.75 18
0 82.5 4 4 1936 0 2989 2989 2018.5 2019.75 18
0 82.5 4 4 1936 1 1565 1565 2018.5 2019.75 18
0 82.75 1 1 1936 0 13166 13542 2018.75 2020 18
0 82.75 1 1 1936 1 6507 6676 2018.75 2020 18
0 82.75 1 2 1936 0 289 13542 2018.75 2020 18
0 82.75 1 2 1936 1 140 6676 2018.75 2020 18
0 82.75 1 3 1936 0 17 13542 2018.75 2020 18
0 82.75 1 3 1936 1 7 6676 2018.75 2020 18
0 82.75 1 4 1936 0 70 13542 2018.75 2020 18
0 82.75 1 4 1936 1 22 6676 2018.75 2020 18
0 82.75 2 2 1936 0 4321 4515 2018.75 2020 18
0 82.75 2 2 1936 1 2104 2215 2018.75 2020 18
0 82.75 2 3 1936 0 97 4515 2018.75 2020 18
0 82.75 2 3 1936 1 52 2215 2018.75 2020 18
0 82.75 2 4 1936 0 97 4515 2018.75 2020 18
0 82.75 2 4 1936 1 59 2215 2018.75 2020 18
0 82.75 3 3 1936 0 1238 1325 2018.75 2020 18
0 82.75 3 3 1936 1 600 632 2018.75 2020 18
0 82.75 3 4 1936 0 87 1325 2018.75 2020 18
0 82.75 3 4 1936 1 32 632 2018.75 2020 18
0 82.75 4 4 1936 0 3211 3211 2018.75 2020 18
0 82.75 4 4 1936 1 1667 1667 2018.75 2020 18
1 82 1 1 1936 0 12423 12708 2018 2019.25 18
1 82 1 1 1936 1 6408 6590 2018 2019.25 18
1 82 1 2 1936 0 181 12708 2018 2019.25 18
1 82 1 2 1936 1 120 6590 2018 2019.25 18
1 82 1 3 1936 0 12 12708 2018 2019.25 18
1 82 1 3 1936 1 3 6590 2018 2019.25 18
1 82 1 4 1936 0 92 12708 2018 2019.25 18
1 82 1 4 1936 1 59 6590 2018 2019.25 18
1 82 2 2 1936 0 1997 2126 2018 2019.25 18
1 82 2 2 1936 1 994 1075 2018 2019.25 18
1 82 2 3 1936 0 51 2126 2018 2019.25 18
1 82 2 3 1936 1 34 1075 2018 2019.25 18
1 82 2 4 1936 0 78 2126 2018 2019.25 18
1 82 2 4 1936 1 47 1075 2018 2019.25 18
1 82 3 3 1936 0 646 699 2018 2019.25 18
1 82 3 3 1936 1 333 367 2018 2019.25 18
1 82 3 4 1936 0 53 699 2018 2019.25 18
1 82 3 4 1936 1 34 367 2018 2019.25 18
1 82 4 4 1936 0 3061 3061 2018 2019.25 18
1 82 4 4 1936 1 1595 1595 2018 2019.25 18
1 82.25 1 1 1936 0 12114 12423 2018.25 2019.5 18
1 82.25 1 1 1936 1 6251 6408 2018.25 2019.5 18
1 82.25 1 2 1936 0 206 12423 2018.25 2019.5 18
1 82.25 1 2 1936 1 98 6408 2018.25 2019.5 18
1 82.25 1 3 1936 0 15 12423 2018.25 2019.5 18
1 82.25 1 3 1936 1 7 6408 2018.25 2019.5 18
1 82.25 1 4 1936 0 88 12423 2018.25 2019.5 18
1 82.25 1 4 1936 1 52 6408 2018.25 2019.5 18
1 82.25 2 2 1936 0 2049 2178 2018.25 2019.5 18
1 82.25 2 2 1936 1 1039 1114 2018.25 2019.5 18
1 82.25 2 3 1936 0 56 2178 2018.25 2019.5 18
1 82.25 2 3 1936 1 32 1114 2018.25 2019.5 18
1 82.25 2 4 1936 0 73 2178 2018.25 2019.5 18
1 82.25 2 4 1936 1 43 1114 2018.25 2019.5 18
1 82.25 3 3 1936 0 650 709 2018.25 2019.5 18
1 82.25 3 3 1936 1 329 370 2018.25 2019.5 18
1 82.25 3 4 1936 0 59 709 2018.25 2019.5 18
1 82.25 3 4 1936 1 41 370 2018.25 2019.5 18
1 82.25 4 4 1936 0 3284 3284 2018.25 2019.5 18
1 82.25 4 4 1936 1 1735 1735 2018.25 2019.5 18
1 82.5 1 1 1936 0 11820 12114 2018.5 2019.75 18
1 82.5 1 1 1936 1 6082 6251 2018.5 2019.75 18
1 82.5 1 2 1936 0 186 12114 2018.5 2019.75 18
1 82.5 1 2 1936 1 110 6251 2018.5 2019.75 18
1 82.5 1 3 1936 0 12 12114 2018.5 2019.75 18
1 82.5 1 3 1936 1 6 6251 2018.5 2019.75 18
1 82.5 1 4 1936 0 96 12114 2018.5 2019.75 18
1 82.5 1 4 1936 1 53 6251 2018.5 2019.75 18
1 82.5 2 2 1936 0 2129 2255 2018.5 2019.75 18
1 82.5 2 2 1936 1 1062 1137 2018.5 2019.75 18
1 82.5 2 3 1936 0 50 2255 2018.5 2019.75 18
1 82.5 2 3 1936 1 33 1137 2018.5 2019.75 18
1 82.5 2 4 1936 0 76 2255 2018.5 2019.75 18
1 82.5 2 4 1936 1 42 1137 2018.5 2019.75 18
1 82.5 3 3 1936 0 659 721 2018.5 2019.75 18
1 82.5 3 3 1936 1 332 368 2018.5 2019.75 18
1 82.5 3 4 1936 0 62 721 2018.5 2019.75 18
1 82.5 3 4 1936 1 36 368 2018.5 2019.75 18
1 82.5 4 4 1936 0 3504 3504 2018.5 2019.75 18
1 82.5 4 4 1936 1 1871 1871 2018.5 2019.75 18
1 82.75 1 1 1936 0 11514 11820 2018.75 2020 18
1 82.75 1 1 1936 1 5929 6082 2018.75 2020 18
1 82.75 1 2 1936 0 194 11820 2018.75 2020 18
1 82.75 1 2 1936 1 93 6082 2018.75 2020 18
1 82.75 1 3 1936 0 15 11820 2018.75 2020 18
1 82.75 1 3 1936 1 8 6082 2018.75 2020 18
1 82.75 1 4 1936 0 97 11820 2018.75 2020 18
1 82.75 1 4 1936 1 52 6082 2018.75 2020 18
1 82.75 2 2 1936 0 2181 2315 2018.75 2020 18
1 82.75 2 2 1936 1 1086 1172 2018.75 2020 18
1 82.75 2 3 1936 0 65 2315 2018.75 2020 18
1 82.75 2 3 1936 1 37 1172 2018.75 2020 18
1 82.75 2 4 1936 0 69 2315 2018.75 2020 18
1 82.75 2 4 1936 1 49 1172 2018.75 2020 18
1 82.75 3 3 1936 0 654 721 2018.75 2020 18
1 82.75 3 3 1936 1 346 371 2018.75 2020 18
1 82.75 3 4 1936 0 67 721 2018.75 2020 18
1 82.75 3 4 1936 1 25 371 2018.75 2020 18
1 82.75 4 4 1936 0 3738 3738 2018.75 2020 18
1 82.75 4 4 1936 1 2002 2002 2018.75 2020 18
0 81 1 1 1937 0 15772 16107 2018 2019.25 18
0 81 1 1 1937 1 7881 8058 2018 2019.25 18
0 81 1 2 1937 0 262 16107 2018 2019.25 18
0 81 1 2 1937 1 128 8058 2018 2019.25 18
0 81 1 3 1937 0 16 16107 2018 2019.25 18
0 81 1 3 1937 1 13 8058 2018 2019.25 18
0 81 1 4 1937 0 57 16107 2018 2019.25 18
0 81 1 4 1937 1 36 8058 2018 2019.25 18
0 81 2 2 1937 0 3828 3976 2018 2019.25 18
0 81 2 2 1937 1 1818 1885 2018 2019.25 18
0 81 2 3 1937 0 70 3976 2018 2019.25 18
0 81 2 3 1937 1 36 1885 2018 2019.25 18
0 81 2 4 1937 0 78 3976 2018 2019.25 18
0 81 2 4 1937 1 31 1885 2018 2019.25 18
0 81 3 3 1937 0 1026 1102 2018 2019.25 18
0 81 3 3 1937 1 501 527 2018 2019.25 18
0 81 3 4 1937 0 76 1102 2018 2019.25 18
0 81 3 4 1937 1 26 527 2018 2019.25 18
0 81 4 4 1937 0 2404 2404 2018 2019.25 18
0 81 4 4 1937 1 1231 1231 2018 2019.25 18
0 81.25 1 1 1937 0 15458 15772 2018.25 2019.5 18
0 81.25 1 1 1937 1 7709 7881 2018.25 2019.5 18
0 81.25 1 2 1937 0 253 15772 2018.25 2019.5 18
0 81.25 1 2 1937 1 143 7881 2018.25 2019.5 18
0 81.25 1 3 1937 0 10 15772 2018.25 2019.5 18
0 81.25 1 3 1937 1 8 7881 2018.25 2019.5 18
0 81.25 1 4 1937 0 51 15772 2018.25 2019.5 18
0 81.25 1 4 1937 1 21 7881 2018.25 2019.5 18
0 81.25 2 2 1937 0 3906 4090 2018.25 2019.5 18
0 81.25 2 2 1937 1 1860 1946 2018.25 2019.5 18
0 81.25 2 3 1937 0 95 4090 2018.25 2019.5 18
0 81.25 2 3 1937 1 45 1946 2018.25 2019.5 18
0 81.25 2 4 1937 0 89 4090 2018.25 2019.5 18
0 81.25 2 4 1937 1 41 1946 2018.25 2019.5 18
0 81.25 3 3 1937 0 1046 1112 2018.25 2019.5 18
